,query_id,tag,confidence
0,INEX_LD-2009022,ENTITY/Sichuan,0.16088637709617615
1,INEX_LD-2009022,ENTITY/Dish_(food),0.21319137513637543
2,INEX_LD-2009022,ENTITY/Food,0.2184983640909195
3,INEX_LD-2009022,ENTITY/Cuisine,0.28103649616241455
4,INEX_LD-2009039,ENTITY/Ancient_Roman_architecture,0.25925925374031067
5,INEX_LD-2009053,ENTITY/Finland,0.38663315773010254
6,INEX_LD-2009053,ENTITY/Automotive_industry,0.29235056042671204
7,INEX_LD-2009053,ENTITY/Automotive_industry,0.2853924334049225
8,INEX_LD-2009053,ENTITY/Saab_Automobile,0.3867087662220001
9,INEX_LD-2009053,ENTITY/Sisu_Auto,0.3932598829269409
10,INEX_LD-2009061,ENTITY/France,0.38079941272735596
11,INEX_LD-2009061,ENTITY/World_War_II,0.44128262996673584
12,INEX_LD-2009061,ENTITY/Normandy,0.4383082985877991
13,INEX_LD-2009062,ENTITY/Social_network,0.4263142943382263
14,INEX_LD-2009062,ENTITY/Group_selection,0.5345478057861328
15,INEX_LD-2009063,ENTITY/Normandy_landings,0.7327988743782043
16,INEX_LD-2009063,ENTITY/Operation_Overlord,0.6946157813072205
17,INEX_LD-2009063,ENTITY/Invasion_of_Normandy,0.6829476356506348
18,INEX_LD-2009074,ENTITY/PageRank,0.05263157933950424
19,INEX_LD-2009074,ENTITY/Scoring_algorithm,0.1599999964237213
20,INEX_LD-2009096,ENTITY/Eiffel_(programming_language),0.047524187713861465
21,INEX_LD-2009111,ENTITY/Europe,0.18016058206558228
22,INEX_LD-2009111,ENTITY/Solar_power,0.2801400125026703
23,INEX_LD-2009115,ENTITY/Virtual_museum,0.07894736528396606
24,INEX_LD-2010004,ENTITY/Indian_cuisine,0.06904762238264084
25,INEX_LD-2010014,ENTITY/Composer,0.07917240262031555
26,INEX_LD-2010014,ENTITY/Museum,0.015429263934493065
27,INEX_LD-2010019,ENTITY/Gallo-Roman_culture,0.5217113494873047
28,INEX_LD-2010019,ENTITY/Ancient_Roman_architecture,0.4285038113594055
29,INEX_LD-2010019,ENTITY/Paris,0.2943286895751953
30,INEX_LD-2010020,ENTITY/Electricity,0.19215701520442963
31,INEX_LD-2010020,ENTITY/Field-effect_transistor,0.11405041813850403
32,INEX_LD-2010020,ENTITY/French_poetry,0.2646157145500183
33,INEX_LD-2010037,ENTITY/Social_network,0.4828082323074341
34,INEX_LD-2010037,ENTITY/Application_programming_interface,0.4300989806652069
35,INEX_LD-2010043,ENTITY/Film,0.12407942116260529
36,INEX_LD-2010043,ENTITY/Surrealist_cinema,0.37351012229919434
37,INEX_LD-2010043,ENTITY/Category_of_being,0.007783721201121807
38,INEX_LD-2010057,ENTITY/Albert_Einstein,0.44047051668167114
39,INEX_LD-2010057,ENTITY/Theory_of_relativity,0.517995297908783
40,INEX_LD-2010069,ENTITY/Summer,0.21586067974567413
41,INEX_LD-2010069,ENTITY/Flower,0.2226945459842682
42,INEX_LD-2010100,ENTITY/House,0.2093212902545929
43,INEX_LD-2010100,ENTITY/Concrete,0.26686573028564453
44,INEX_LD-2010100,ENTITY/Wood,0.2649915814399719
45,INEX_LD-2010106,ENTITY/Organic_food,0.34342390298843384
46,INEX_LD-2010106,ENTITY/Hydroelectricity,0.09410295635461807
47,INEX_LD-20120111,ENTITY/Vietnam_War,0.6719330549240112
48,INEX_LD-20120111,ENTITY/War_film,0.24070964753627777
49,INEX_LD-20120112,ENTITY/Vietnam_War,0.5489091873168945
50,INEX_LD-20120112,ENTITY/Fact,0.08073534071445465
51,INEX_LD-20120121,ENTITY/Vietnam,0.30966782569885254
52,INEX_LD-20120121,ENTITY/Food,0.18536065518856049
53,INEX_LD-20120121,ENTITY/Recipe,0.17117026448249817
54,INEX_LD-20120122,ENTITY/Vietnamese_cuisine,0.11538461595773697
55,INEX_LD-20120122,ENTITY/Glossary_of_blogging,0.2196069061756134
56,INEX_LD-20120122,ENTITY/Blog,0.2370307743549347
57,INEX_LD-20120131,ENTITY/Vietnam,0.3121750056743622
58,INEX_LD-20120131,ENTITY/Tourism,0.14439718425273895
59,INEX_LD-20120131,ENTITY/National_park,0.1748865246772766
60,INEX_LD-20120132,ENTITY/Vietnam,0.2711210250854492
61,INEX_LD-20120132,ENTITY/Travel,0.10788505524396896
62,INEX_LD-20120132,ENTITY/Airport,0.08885309845209122
63,INEX_LD-20120211,ENTITY/Guitar_chord,0.6168456077575684
64,INEX_LD-20120211,ENTITY/Musical_tuning,0.3989394009113312
65,INEX_LD-20120212,ENTITY/Guitar_chord,0.5976812243461609
66,INEX_LD-20120212,ENTITY/Minor_scale,0.367073655128479
67,INEX_LD-20120221,ENTITY/Guitar,0.356690376996994
68,INEX_LD-20120221,ENTITY/Classical_guitar,0.3092695474624634
69,INEX_LD-20120221,ENTITY/Flamenco,0.5102877020835876
70,INEX_LD-20120222,ENTITY/Guitar,0.29064565896987915
71,INEX_LD-20120222,ENTITY/Classical_music,0.2557514011859894
72,INEX_LD-20120222,ENTITY/Johann_Sebastian_Bach,0.31754982471466064
73,INEX_LD-20120231,ENTITY/Guitar,0.21304023265838623
74,INEX_LD-20120231,ENTITY/Origin_(band),0.07541800290346146
75,INEX_LD-20120231,ENTITY/Russia,0.3683684468269348
76,INEX_LD-20120232,ENTITY/Guitar,0.32952624559402466
77,INEX_LD-20120232,ENTITY/Origin_Records,0.13228581845760345
78,INEX_LD-20120232,ENTITY/Blues,0.28222692012786865
79,INEX_LD-20120311,ENTITY/Tango,0.26010167598724365
80,INEX_LD-20120311,ENTITY/Culture,0.1568697690963745
81,INEX_LD-20120311,ENTITY/Film,0.13864733278751373
82,INEX_LD-20120312,ENTITY/Tango_music,0.1903705894947052
83,INEX_LD-20120312,ENTITY/Culture,0.20223382115364075
84,INEX_LD-20120312,ENTITY/Nation,0.13839519023895264
85,INEX_LD-20120321,ENTITY/Tango_music,0.2238806039094925
86,INEX_LD-20120321,ENTITY/Music_of_Bengal,0.001733102253638208
87,INEX_LD-20120322,ENTITY/Tango_music,0.4012271761894226
88,INEX_LD-20120322,ENTITY/Musical_instrument,0.1853775680065155
89,INEX_LD-20120331,ENTITY/Tango,0.40651166439056396
90,INEX_LD-20120331,ENTITY/Tango,0.36749887466430664
91,INEX_LD-20120331,ENTITY/Music_genre,0.04613890126347542
92,INEX_LD-20120332,ENTITY/Tango,0.5481387376785278
93,INEX_LD-20120332,ENTITY/Tango,0.5091259479522705
94,INEX_LD-20120332,ENTITY/History_of_dance,0.35531237721443176
95,INEX_LD-20120411,ENTITY/Bicycle,0.23559485375881195
96,INEX_LD-20120411,ENTITY/Sport,0.22992581129074097
97,INEX_LD-20120411,ENTITY/Racing,0.22851404547691345
98,INEX_LD-20120412,ENTITY/Bicycle,0.20406712591648102
99,INEX_LD-20120412,ENTITY/Sport,0.22539013624191284
100,INEX_LD-20120412,ENTITY/Olympic_sports,0.19222383201122284
101,INEX_LD-20120421,ENTITY/Bicycle,0.16458159685134888
102,INEX_LD-20120421,ENTITY/Vacation,0.11832096427679062
103,INEX_LD-20120421,ENTITY/New_England_town,0.016376810148358345
104,INEX_LD-20120422,ENTITY/Bicycle,0.17977814376354218
105,INEX_LD-20120422,ENTITY/Holiday,0.23432812094688416
106,INEX_LD-20120422,ENTITY/Nature,0.21646447479724884
107,INEX_LD-20120431,ENTITY/Bicycle,0.22170765697956085
108,INEX_LD-20120431,ENTITY/Health,0.33585065603256226
109,INEX_LD-20120431,ENTITY/Health,0.3421209752559662
110,INEX_LD-20120432,ENTITY/Bicycle,0.2188756763935089
111,INEX_LD-20120432,ENTITY/Health,0.21600012481212616
112,INEX_LD-20120432,ENTITY/Environmental_policy,0.22228053212165833
113,INEX_LD-20120511,ENTITY/Woman,0.00882912240922451
114,INEX_LD-20120511,ENTITY/Rock_music,0.1929541528224945
115,INEX_LD-20120511,ENTITY/Singing,0.15394704043865204
116,INEX_LD-20120512,ENTITY/Koreans,0.37603268027305603
117,INEX_LD-20120512,ENTITY/Girl_group,0.3504128158092499
118,INEX_LD-20120521,ENTITY/Electronic_music,0.4646044671535492
119,INEX_LD-20120521,ENTITY/Music_genre,0.22713994979858398
120,INEX_LD-20120522,ENTITY/Digital_audio,0.3985733687877655
121,INEX_LD-20120522,ENTITY/Scorewriter,0.5150798559188843
122,INEX_LD-20120522,ENTITY/Audio_file_format,0.3536282777786255
123,INEX_LD-20120531,ENTITY/Music,0.20947638154029846
124,INEX_LD-20120531,ENTITY/Athletic_conference,0.2046842873096466
125,INEX_LD-20120532,ENTITY/Intellectual_property,0.5095541477203369
126,INEX_LD-20120532,ENTITY/Intellectual_property,0.4290720522403717
127,INEX_LD-20120532,ENTITY/Lobbying,0.24123801290988922
128,INEX_LD-2012301,ENTITY/Niagara_Falls,0.4564915597438812
129,INEX_LD-2012301,ENTITY/Abiogenesis,0.13966624438762665
130,INEX_LD-2012301,ENTITY/Lake,0.15143628418445587
131,INEX_LD-2012303,ENTITY/Coccidioidomycosis,0.4647528827190399
132,INEX_LD-2012303,ENTITY/Mycosis,0.4298951029777527
133,INEX_LD-2012303,ENTITY/San_Joaquin_Valley,0.2573048770427704
134,INEX_LD-2012305,ENTITY/North_Dakota,0.3212677538394928
135,INEX_LD-2012305,ENTITY/River,0.05256682634353638
136,INEX_LD-2012305,ENTITY/Human_skin_color,0.0746193677186966
137,INEX_LD-2012307,ENTITY/President_of_the_United_States,0.2661859095096588
138,INEX_LD-2012307,ENTITY/Millard_Fillmore,0.786738395690918
139,INEX_LD-2012307,ENTITY/Oath_of_office,0.16048331558704376
140,INEX_LD-2012307,ENTITY/William_R._Day,0.18235298991203308
141,INEX_LD-2012309,ENTITY/Resident_(title),0.13192790746688843
142,INEX_LD-2012309,ENTITY/Small_Island_(film),0.0074854097329080105
143,INEX_LD-2012309,ENTITY/Island_City_(1994_film),0.014787430875003338
144,INEX_LD-2012309,ENTITY/City-state,0.22299422323703766
145,INEX_LD-2012309,ENTITY/Malay_Peninsula,0.5417308807373047
146,INEX_LD-2012309,ENTITY/Chinese_people,0.2045859694480896
147,INEX_LD-2012311,ENTITY/John_Lennon,0.8199158906936646
148,INEX_LD-2012311,ENTITY/Yoko_Ono,0.8115574717521667
149,INEX_LD-2012311,ENTITY/LP_record,0.16498170793056488
150,INEX_LD-2012311,ENTITY/(Just_Like)_Starting_Over,0.3855067193508148
151,INEX_LD-2012313,ENTITY/John_Turturro,0.743779182434082
152,INEX_LD-2012313,ENTITY/Coen_brothers,0.786069929599762
153,INEX_LD-2012313,ENTITY/Film_director,0.2121495008468628
154,INEX_LD-2012315,ENTITY/Baguio,0.509967565536499
155,INEX_LD-2012315,ENTITY/Quezon_City,0.7234165668487549
156,INEX_LD-2012315,ENTITY/Manila,0.506874144077301
157,INEX_LD-2012315,ENTITY/Official_language,0.17284941673278809
158,INEX_LD-2012315,ENTITY/Independence,0.204587921500206
159,INEX_LD-2012317,ENTITY/Orbital_inclination,0.006914119236171246
160,INEX_LD-2012317,ENTITY/Crime_Writers%27_Association,0.11954368650913239
161,INEX_LD-2012317,ENTITY/Novel,0.13349640369415283
162,INEX_LD-2012317,ENTITY/Sons_and_Lovers,0.5469604134559631
163,INEX_LD-2012318,ENTITY/Film_director,0.08376244455575943
164,INEX_LD-2012318,ENTITY/B%C3%A9la_I_of_Hungary,0.017048345878720284
165,INEX_LD-2012318,ENTITY/Glen_or_Glenda,0.6779389381408691
166,INEX_LD-2012318,ENTITY/Bride_of_Frankenstein_(character),0.02619188278913498
167,INEX_LD-2012318,ENTITY/Monster_(2003_film),0.11853817105293274
168,INEX_LD-2012318,ENTITY/Plan_9_from_Outer_Space,0.6133391261100769
169,INEX_LD-2012319,ENTITY/Short_story,0.3283601999282837
170,INEX_LD-2012319,ENTITY/Short_story,0.279412180185318
171,INEX_LD-2012319,ENTITY/Alice_Munro,0.7101893424987793
172,INEX_LD-2012319,ENTITY/Coming_out,0.06937434524297714
173,INEX_LD-2012321,ENTITY/Asian_people,0.2933735251426697
174,INEX_LD-2012321,ENTITY/Port_State_Control,0.10526315867900848
175,INEX_LD-2012321,ENTITY/City,0.02712295390665531
176,INEX_LD-2012321,ENTITY/Stamford_Raffles,0.43884149193763733
177,INEX_LD-2012321,ENTITY/Stamford_Raffles,0.47737830877304077
178,INEX_LD-2012323,ENTITY/Glacier,0.26862502098083496
179,INEX_LD-2012323,ENTITY/Island_country,0.1941782534122467
180,INEX_LD-2012323,ENTITY/Langj%C3%B6kull,0.7915612459182739
181,INEX_LD-2012323,ENTITY/Hofsj%C3%B6kull,0.7948068380355835
182,INEX_LD-2012323,ENTITY/Vatnaj%C3%B6kull,0.8563088178634644
183,INEX_LD-2012325,ENTITY/Inheritance,0.10895364731550217
184,INEX_LD-2012325,ENTITY/James_G._Blaine,0.5861690640449524
185,INEX_LD-2012325,ENTITY/Law,0.20669980347156525
186,INEX_LD-2012327,ENTITY/Beloved_(1998_film),0.13174979388713837
187,INEX_LD-2012327,ENTITY/Author,0.09936998784542084
188,INEX_LD-2012327,ENTITY/African_Americans,0.5250394940376282
189,INEX_LD-2012327,ENTITY/Nobel_Prize_in_Literature,0.6501734852790833
190,INEX_LD-2012329,ENTITY/Sweden,0.4432656168937683
191,INEX_LD-2012329,ENTITY/Iceland,0.6191140413284302
192,INEX_LD-2012329,ENTITY/Currency,0.14336811006069183
193,INEX_LD-2012331,ENTITY/Seoul,0.4071030616760254
194,INEX_LD-2012331,ENTITY/Korea,0.25223666429519653
195,INEX_LD-2012331,ENTITY/River,0.06533151865005493
196,INEX_LD-2012331,ENTITY/Hydronym,0.10220738500356674
197,INEX_LD-2012331,ENTITY/Ethnic_group,0.17920690774917603
198,INEX_LD-2012331,ENTITY/China,0.316058874130249
199,INEX_LD-2012333,ENTITY/Prime_Minister_of_Canada,0.32612091302871704
200,INEX_LD-2012333,ENTITY/Prime_Minister_of_Canada,0.3150390088558197
201,INEX_LD-2012333,ENTITY/Canada,0.31294935941696167
202,INEX_LD-2012333,ENTITY/Nickname,0.03887719288468361
203,INEX_LD-2012333,ENTITY/Silver,0.05815492197871208
204,INEX_LD-2012333,ENTITY/Wilfrid_Laurier,0.19056566059589386
205,INEX_LD-2012333,ENTITY/Unbroken_(film),0.04138084501028061
